0,1,2,3,4,5,6,7
{178809: 'The Colony'},16000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{2975: 'Laurence Fishburne'},{229002: 'Jeff Renfroe'},5.376,950
{21316: 'Leroy & Stitch'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{66193: 'Chris Sanders'},{210053: 'Roberts Gannaway'},6.595,410
{15915: 'The Pornographer'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",{51325: 'Jérémie Renier'},{146438: 'Bertrand Bonello'},4.4,42
{37136: 'The Naked Gun: From the Files of Police Squad!'},12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12949: 'Priscilla Presley'},{12987: 'David Zucker'},7.215,2920
{10951: 'Gorgeous'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}]",{21911: 'Shu Qi'},{65934: 'Vincent Kok'},6.2,270
{25539: 'Winners & Sinners'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",{62417: 'Richard Ng'},{62410: 'Sammo Hung'},6.8,138
{9292: 'Hudson Hawk'},65000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1004: 'Danny Aiello'},{7145: 'Michael Lehmann'},5.7,801
{508570: 'The One and Only Ivan'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6807: 'Sam Rockwell'},{1096867: 'Thea Sharrock'},7.476,475
{1002488: 'Deadpool and Korg React'},0,"[{'id': 35, 'name': 'Comedy'}]",[],{10859: 'Ryan Reynolds'},-,4.7,3
{651589: 'Sky High'},0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",{2025663: 'Carolina Yuste'},{212687: 'Daniel Calparsoro'},6.2,161
{743227: 'Wish Upon a Unicorn'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2072566: 'Ryan Kiera Armstrong'},{52694: 'Steve Bencich'},7.1,38
{806950: 'Dog Years'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",{3105320: 'Isabella Mottinelli'},{1173705: 'Fabio Mollo'},6.428,104
{420814: 'Christopher Robin'},75000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{39459: 'Hayley Atwell'},{12995: 'Marc Forster'},7.341,2332
{11252: 'Psycho'},60000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8256: 'Anne Heche'},{5216: 'Gus Van Sant'},5.11,816
{560821: 'Japanese Mom 2'},0,"[{'id': 10749, 'name': 'Romance'}]",[],{1907847: 'Risa Hayashi'},{1758809: 'Kim Moo-won'},9.0,1
{26388: 'Buried'},1987650,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{43323: 'José Luis García Pérez'},{95320: 'Rodrigo Cortés'},6.611,2366
{846219: 'North Wind: Broken Time'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",{43323: 'José Luis García Pérez'},{1322394: 'Tan Pin Pin'},0.0,0
{14863: 'Anaconda 3: Offspring'},0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'RO', 'name': 'Romania'}]",{146783: 'Crystal Allen'},{56353: 'Don E. FauntLeRoy'},4.9,240
"{5825: ""National Lampoon's Christmas Vacation""}",27000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","{821: ""Beverly D'Angelo""}",{34682: 'Jeremiah S. Chechik'},7.236,1822
{691: 'The Spy Who Loved Me'},14000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{10458: 'Barbara Bach'},{10076: 'Lewis Gilbert'},6.8,1530
{245917: 'Gintama: The Movie: The Final Chapter: Be Forever Yorozuya'},0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{40331: 'Daisuke Sakaguchi'},{1281397: 'Youichi Fujita'},8.0,87
{869617: 'Friendzone'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{2269547: 'Mickaël Lumière'},{1863380: 'Charles Van Tieghem'},6.1,204
{326425: 'Extraction'},0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{62: 'Bruce Willis'},{30058: 'Steven C. Miller'},4.6,312
{698: 'Moonraker'},34000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{10475: 'Lois Chiles'},{10076: 'Lewis Gilbert'},6.1,1546
{11449: 'The Amityville Horror'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{20011: 'Margot Kidder'},{13859: 'Stuart Rosenberg'},6.275,689
{79: 'Hero'},31000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",{1337: 'Tony Leung Chiu-wai'},{607: 'Zhang Yimou'},7.524,1815
{747440: 'Caged Birds'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",{223477: 'Joel Basman'},{24443: 'Oliver Rihs'},6.0,2
{65057: 'The Descendants'},20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{94185: 'Shailene Woodley'},{13235: 'Alexander Payne'},6.814,2327
{56903: 'Three Steps Over Heaven'},3040046,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",{88082: 'Katy Louise Saunders'},{138720: 'Luca Lucini'},5.726,603
{571391: 'Chicuarotes'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{1379379: 'Benny Emmanuel'},{258: 'Gael García Bernal'},7.628,125
{246403: 'Tusk'},3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{15033: 'Justin Long'},{19303: 'Kevin Smith'},5.462,1053
{19585: 'G-Force'},150000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15277: 'Jon Favreau'},{84851: 'Hoyt Yeatman'},5.393,1544
"{360404: 'Monster High: Boo York, Boo York'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1284639: 'Missi Hale'},{80948: 'William Lau'},7.5,131
{232391: 'Butterfly in Grey'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",{1267661: 'Kanokwan Losiri'},{1170620: 'Sananjit Bangsapan'},4.3,6
{443297: 'Moontrap: Target Earth'},0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1300275: 'Damon Dayoub'},{140249: 'Robert Dyke'},4.5,51
{1631: 'A Real Young Girl'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{18241: 'Hiram Keller'},{6295: 'Catherine Breillat'},5.3,86
{353610: 'The Condemned 2'},0,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{21315: 'Eric Roberts'},{97555: 'Roel Reiné'},5.2,122
{30074: 'Scooby-Doo! and the Legend of the Vampire'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{35157: 'Jane Wiedlin'},{96337: 'Scott Jeralds'},7.214,241
{7508: 'Like Stars on Earth'},2600000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",{52763: 'Aamir Khan'},{52763: 'Aamir Khan'},7.997,863
{201: 'Star Trek: Nemesis'},60000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2388: 'Jonathan Frakes'},{2523: 'Stuart Baird'},6.287,1131
{22855: 'Superman/Batman: Public Enemies'},0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{68122: 'Tim Daly'},{90367: 'Sam Liu'},6.996,509
{11637: 'Are We There Yet?'},32000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9781: 'Nia Long'},{13581: 'Brian Levant'},5.6,790
{531428: 'Portrait of a Lady on Fire'},5740000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{68816: 'Adèle Haenel'},{68813: 'Céline Sciamma'},8.2,1850
{15121: 'The Sound of Music'},8200000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{290: 'Christopher Plummer'},{1744: 'Robert Wise'},7.706,2670
{290727: 'Monster High: Freaky Fusion'},0,"[{'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{290: 'Christopher Plummer'},{1367409: 'Sylvain Blais'},7.8,90
{1607: 'A Bronx Tale'},10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9046: 'Chazz Palminteri'},{380: 'Robert De Niro'},7.778,1692
"{925786: ""Satan's Slaves 2: Communion""}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'ID', 'name': 'Indonesia'}]",{562217: 'Bront Palarae'},{121798: 'Joko Anwar'},8.8,4
{335360: 'My Little Pony: The Movie'},6000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{94481: 'Ashleigh Ball'},{1363226: 'Jayson Thiessen'},7.2,308
{46146: 'Troll Hunter'},3500000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",{142004: 'Glenn Erland Tosterud'},{135113: 'André Øvredal'},6.681,1296
{360605: 'Invisible Sister'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1512122: 'Paris Berelc'},{38692: 'Paul Hoen'},6.7,257
{439058: 'Hey Arnold! The Jungle Movie'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1335308: 'Benjamin Flores Jr.'},{1766941: 'Raymie Muzquiz'},7.7,181
{90: 'Beverly Hills Cop'},14000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{777: 'Judge Reinhold'},{769: 'Martin Brest'},7.19,3261
{913814: 'Brian and Charles'},1200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{116266: 'David Earl'},{1937845: 'Jim Archer'},7.206,17
{870096: 'Restart The Earth'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",{1102361: 'He Shengming'},{2090095: 'Lin Zhenzhao'},2.0,1
{446894: 'Smallfoot'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55466: 'James Corden'},{52845: 'Karey Kirkpatrick'},6.808,1282
{968777: 'Flow Calle'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","[{'iso_3166_1': 'DO', 'name': 'Dominican Republic'}]",{1992205: 'Marta González Rodin'},{232245: 'Frank Perozo'},2.7,5
{9919: 'How to Lose a Guy in 10 Days'},50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{10297: 'Matthew McConaughey'},{18281: 'Donald Petrie'},6.7,3117
{1000194: 'Bank Robbers: The Last Great Heist'},0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",{10297: 'Matthew McConaughey'},{1087225: 'Matías Gueilburt'},2.0,1
{126172: 'Leprechaun: Origins'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{26089: 'Garry Chalk'},{1181022: 'Zach Lipovsky'},4.733,189
{460321: 'Close'},0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{1008607: 'Sophie Nélisse'},{1404799: 'Vicky Jewson'},5.808,726
{980017: 'The Making of Doctor Strange in the Multiverse of Madness'},0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{10850: 'Kevin Feige'},-,6.083,12
{168: 'Star Trek IV: The Voyage Home'},24000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1749: 'Leonard Nimoy'},{1749: 'Leonard Nimoy'},7.2,1157
{225565: 'That Awkward Moment'},8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{996701: 'Miles Teller'},{1211000: 'Tom Gormican'},6.143,2387
{109443: 'Anchorman 2: The Legend Continues'},50000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4495: 'Steve Carell'},{55710: 'Adam McKay'},6.131,2148
{9461: 'Enter the Dragon'},10000000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",{11163: 'John Saxon'},{57727: 'Robert Clouse'},7.422,1448
{39486: 'Secretariat'},35000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6949: 'John Malkovich'},{2460: 'Randall Wallace'},7.376,478
{8247: 'Jumper'},85000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{478: 'Jamie Bell'},{11694: 'Doug Liman'},6.132,4888
{36670: 'Never Say Never Again'},36000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{10647: 'Klaus Maria Brandauer'},{10930: 'Irvin Kershner'},6.053,1123
{14919: 'Batman: Mask of the Phantasm'},6000000,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{65002: 'Dana Delany'},{35270: 'Eric Radomski'},7.5,824
{84575: 'Tooth Fairy 2'},5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{930993: 'Brady Reiter'},{88077: 'Alex Zamm'},5.0,143
{381902: 'The Monkey King 2'},68490000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",{643: 'Gong Li'},{93991: 'Soi Cheang'},5.8,68
{420622: 'Professor Marston and the Wonder Women'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15556: 'Rebecca Hall'},{7312: 'Angela Robinson'},7.269,715
{253310: 'Premature'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1257387: 'Katie Findlay'},{5665: 'Dan Beers'},5.5,389
{185474: 'Paranormal Movie'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1020027: 'Carly Craig'},{5620: 'Kevin Farley'},3.9,22
"{62838: ""New Year's Eve""}",56000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{380: 'Robert De Niro'},{1201: 'Garry Marshall'},5.9,1885
{953856: 'Alba'},4000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{3478648: 'Emmanuel García'},{3093844: 'Diego Fuentes'},2.0,1
{336004: 'Heist'},8900000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{380: 'Robert De Niro'},{90812: 'Scott Mann'},6.068,783
"{70844: ""Superior Firepower: Making 'Aliens'""}",0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{915: 'David Giler'},{939155: 'Charles de Lauzirika'},7.6,16
{554585: 'Originless'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{1909570: 'Paulina Gil'},{1180957: 'Rigoberto Castañeda'},5.4,48
{254474: 'Zombeavers'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1116282: 'Cortney Palm'},{216146: 'Jordan Rubin'},4.9,556
{9760: 'Epic Movie'},20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{58952: 'Adam Campbell'},{35734: 'Aaron Seltzer'},3.93,1268
{537055: 'Wonder Woman: Bloodlines'},0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{140114: 'Marie Avgeropoulos'},{2275503: 'Justin Copeland'},7.1,385
{369885: 'Allied'},85000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{8293: 'Marion Cotillard'},{24: 'Robert Zemeckis'},6.774,3986
{144616: 'Sofia the First: Once Upon a Princess'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{125055: 'Sara Ramirez'},{21161: 'Jamie Mitchell'},7.1,76
{355277: 'Born in China'},0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{71057: 'Zhou Xun'},{92015: 'Lu Chuan'},7.287,141
{672955: 'Are We in Love?'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{117508: 'Kim So-eun'},{125729: 'Kim Jeong-kwon'},7.9,39
"{427564: ""Scooby-Doo! Shaggy's Showdown""}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{26457: 'Matthew Lillard'},{1637776: 'Matt Peters'},8.0,144
"{252680: ""Moms' Night Out""}",5000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1328: 'Sean Astin'},{909318: 'Andrew Erwin'},5.63,258
{6171: 'Dreamcatcher'},68000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{11155: 'Thomas Jane'},{8844: 'Lawrence Kasdan'},5.547,1464
{460668: 'I Feel Pretty'},32000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1812: 'Michelle Williams'},{69125: 'Marc Silverstein'},6.4,1851
