title,budget,genres,country,charactor,director,vote_score,vote_count,vote_weight
콘스탄틴,100000000,판타지,Germany,Rachel Weisz,Francis Lawrence,7.01,5737,6.372035309714274
벨제부스,3600000,공포,Mexico,Tobin Bell,Emilio Portes,7.153,216,4.327869454117766
존 윅 3: 파라벨룸,55000000,액션,United States of America,Halle Berry,Chad Stahelski,7.437,8115,6.890637946830732
드래곤볼 슈퍼: 브로리,1000000,액션,Japan,Aya Hisakawa,Tatsuya Nagamine,7.84,2343,6.3145214788228845
헤라클레스,85000000,애니메이션,United States of America,Josh Keaton,John Musker,7.505,6263,6.815075991112229
다 큰 녀석들,80000000,코미디,United States of America,Kevin James,Dennis Dugan,6.333,5041,5.781676340478177
프로포즈,40000000,코미디,United States of America,Ryan Reynolds,Anne Fletcher,7.095,5588,6.425697233053076
공주와 개구리,105000000,로맨스,United States of America,Bruno Campos,John Musker,7.149,4534,6.349259527776573
반지의 제왕: 두 개의 탑,79000000,모험,New Zealand,Ian McKellen,Peter Jackson,8.367,18452,8.03424864700791
맨 오브 스틸,225000000,액션,United Kingdom,Amy Adams,Zack Snyder,6.592,13315,6.3226548490338805
베놈,116000000,SF,China,Michelle Williams,Ruben Fleischer,6.839,13586,6.550055559362663
걸 픽처,1800000,로맨스,Finland,Linnea Leino,Alli Haapasalo,6.2,11,3.935548871292125
샌 안드레아스,110000000,액션,Canada,Alexandra Daddario,Brad Peyton,6.205,7301,5.817098329997194
지퍼스 크리퍼스 2,17000000,공포,United States of America,Jonathan Breck,Victor Salva,6.075,1255,4.903935896835826
타운,37000000,범죄,United Kingdom,Rebecca Hall,Ben Affleck,7.188,4142,6.322287243170779
인사이드 아웃,175000000,애니메이션,United States of America,Phyllis Smith,Pete Docter,7.929,18096,7.623561918605867
2012,200000000,액션,United States of America,Chiwetel Ejiofor,Roland Emmerich,5.8,10603,5.567955846425089
분노의 질주: 홉스 & 쇼,200000000,액션,United States of America,Jason Statham,David Leitch,6.876,5862,6.276064673575424
명탐정 피카츄,150000000,액션,Japan,Ryan Reynolds,Rob Letterman,6.977,5751,6.347065965120621
무서운 영화 5,20000000,코미디,United States of America,Simon Rex,Malcolm D. Lee,4.8,2370,4.459596264904256
카 2,200000000,애니메이션,United States of America,Owen Wilson,John Lasseter,6.023,6408,5.625621943557672
주토피아,150000000,애니메이션,United States of America,Ginnifer Goodwin,Rich Moore,7.746,14166,7.381336608463848
트리플 엑스,70000000,액션,United States of America,Asia Argento,Rob Cohen,5.901,3536,5.312837501569443
아이언맨 3,200000000,액션,United States of America,Gwyneth Paltrow,Shane Black,6.9,19748,6.69059755131622
피터 래빗 2: 파 프롬 가든,45000000,가족,Australia,Rose Byrne,Will Gluck,7.2,593,4.852078589282514
인셉션 Inception,160000000,액션,United Kingdom,Joseph Gordon-Levitt,Christopher Nolan,8.357,32034,8.15949759536961
메이저 그롬: 플레이그 닥터,5000000,액션,Russia,Tikhon Zhiznevsky,Oleg Trofim,6.734,453,4.574534465334747
저스티스 리그,300000000,액션,United States of America,Henry Cavill,Zack Snyder,6.132,11501,5.877870868156915
드래곤 길들이기 2,145000000,판타지,United States of America,Cate Blanchett,Dean DeBlois,7.668,8255,7.094126985049645
버즈 오브 프레이: 할리 퀸의 황홀한 해방,75000000,액션,United States of America,Ewan McGregor,Cathy Yan,7.003,8913,6.560771105650951
데드 캠프 3,3000000,공포,Germany,Janet Montgomery,Declan O'Brien,5.605,882,4.545314160279173
트랜스포머: 최후의 기사,217000000,액션,United States of America,Josh Duhamel,Michael Bay,6.1,5103,5.606569861041654
스파이더맨: 뉴 유니버스,90000000,액션,United States of America,Jake Johnson,Bob Persichetti,8.4,11603,7.88945112636528
오두막,20000000,드라마,United States of America,Octavia Spencer,Stuart Hazeldine,7.455,1723,5.813998579581804
지퍼스 크리퍼스 3,6200000,공포,United States of America,Gabrielle Haugh,Victor Salva,4.904,670,4.2241567658827615
보글보글 스폰지밥,30000000,가족,United States of America,Bill Fagerbakke,Stephen Hillenburg,6.971,2336,5.781424900092902
터미네이터 제니시스,155000000,SF,United States of America,Jason Clarke,Alan Taylor,5.906,7307,5.569061032789211
마다가스카의 펭귄,132000000,가족,United States of America,Chris Miller,Simon J. Smith,6.503,3494,5.729746786630734
S테이프,40000000,코미디,United States of America,Jason Segel,Jake Kasdan,5.38,3669,4.957607065538278
심슨 가족: 더 무비,75000000,애니메이션,United States of America,Julie Kavner,David Silverman,6.987,6877,6.440037788678011
타잔,130000000,가족,United States of America,Minnie Driver,Chris Buck,7.402,5726,6.682037058253897
인크레더블 2,200000000,액션,United States of America,Holly Hunter,Brad Bird,7.509,11143,7.085073382730283
마이 프리텐드 와이프,80000000,코미디,United States of America,Jennifer Aniston,Dennis Dugan,6.658,4794,6.007875252320472
50가지 그림자: 심연,55000000,드라마,United States of America,Jamie Dornan,James Foley,6.497,6805,6.033402234233989
퍼스트 어벤져,140000000,액션,United States of America,Tommy Lee Jones,Joe Johnston,7.0,18905,6.774628471450736
론 서바이버,40000000,전쟁,United States of America,Taylor Kitsch,Peter Berg,7.427,3566,6.392201747726471
주먹왕 랄프,165000000,가족,United States of America,Sarah Silverman,Rich Moore,7.318,10802,6.90549378794042
블랙 아담,185000000,액션,United States of America,Aldis Hodge,Jaume Collet-Serra,0.0,0,0.0
쥬만지: 넥스트 레벨,125000000,모험,United States of America,Kevin Hart,Jake Kasdan,6.961,7110,6.433362806424264
파이브 피트,7000000,로맨스,United States of America,Cole Sprouse,Justin Baldoni,8.318,4858,7.28440486840148
러시 아워 3,140000000,액션,United States of America,Jackie Chan,Brett Ratner,6.417,2551,5.495124580506478
분노의 질주: 더 익스트림,250000000,액션,United States of America,Jason Statham,F. Gary Gray,6.9,9028,6.477212874512821
반지의 제왕: 왕의 귀환,94000000,모험,New Zealand,Ian McKellen,Peter Jackson,8.479,19956,8.16179142657925
아메리칸 파이: 사랑의 금서,7000000,코미디,United States of America,Eugene Levy,John Putch,5.25,1494,4.584885513685964
스쿠비 두,84000000,미스터리,United States of America,Sarah Michelle Gellar,Raja Gosnell,6.041,3653,5.425615275188124
메리다와 마법의 숲,185000000,애니메이션,United States of America,Billy Connolly,Mark Andrews,6.998,11714,6.650133394675399
혹성탈출: 반격의 서막,170000000,SF,United States of America,Jason Clarke,Matt Reeves,7.299,9624,6.845328993377662
분노의 질주: 더 세븐,190000000,액션,United States of America,Paul Walker,James Wan,7.2,9233,6.743561315150208
데드 캠프 2,4000000,공포,Germany,Henry Rollins,Joe Lynch,6.04,1054,4.796991602022212
핸콕,150000000,판타지,United States of America,Charlize Theron,Peter Berg,6.33,8268,5.9614230639376125
러브 & 드럭스,30000000,드라마,United States of America,Anne Hathaway,Edward Zwick,7.039,4283,6.2329181076772855
드래곤 길들이기 3,129000000,애니메이션,United States of America,America Ferrera,Dean DeBlois,7.772,5247,6.918947829088921
쿠스코? 쿠스코!,100000000,모험,United States of America,John Goodman,Mark Dindal,7.547,5572,6.780716490691331
나비효과,13000000,SF,Canada,Amy Smart,J. Mackye Gruber,7.5,6230,6.808093615696897
카마수트라,3000000,드라마,United Kingdom,Sarita Choudhury,Mira Nair,5.6,126,4.049775446053217
벼랑 위의 포뇨,41677699,애니메이션,Japan,Hiroki Doi,Hayao Miyazaki,7.729,3320,6.547664917594799
메가로돈,150000000,액션,China,Li Bingbing,Jon Turteltaub,6.2,5969,5.743846174425306
브라더 베어,128000000,모험,United States of America,Jeremy Suarez,Robert Walker,7.241,4604,6.427926597955122
아드레날린 24 2,20000000,액션,United States of America,Amy Smart,Mark Neveldine,6.01,2303,5.187887644017439
스파이더맨 3,258000000,판타지,United States of America,Kirsten Dunst,Sam Raimi,6.368,11879,6.0947220809159
메이즈 러너: 스코치 트라이얼,61000000,SF,United States of America,Ki Hong Lee,Wes Ball,6.727,9007,6.3279512011759405
슈퍼배드,20000000,코미디,United States of America,Michael Cera,Greg Mottola,7.192,5902,6.531548097858515
더 퍼스트 퍼지,13000000,공포,United States of America,Patch Darragh,Gerard McMurray,5.986,3380,5.352974819076664
매직 마이크 XXL,14800000,코미디,United States of America,Matt Bomer,Gregory Jacobs,6.185,1555,5.075376433138221
데스티네이션,23000000,공포,United States of America,Ali Larter,James Wong,6.566,4508,5.9077623246682425
베스트 키드,40000000,액션,China,Jackie Chan,Harald Zwart,6.493,5045,5.90549652971519
링컨: 뱀파이어 헌터,69000000,액션,United States of America,Dominic Cooper,Timur Bekmambetov,5.674,2830,5.068120445399338
무서운 영화 2,45000000,코미디,Canada,Regina Hall,Keenen Ivory Wayans,5.769,3800,5.247393633569999
아메리칸 스나이퍼,58800000,전쟁,United States of America,Sienna Miller,Clint Eastwood,7.437,11284,7.026159966017742
나는 어떻게 슈퍼히어로가 되었는가,18000000,SF,France,Vimala Pons,Douglas Attal,6.165,390,4.384328559106723
애나벨 집으로,30000000,공포,United States of America,Madison Iseman,Gary Dauberman,6.429,2817,5.559878971333317
슈렉 3,160000000,판타지,United States of America,Eddie Murphy,Chris Miller,6.271,7527,5.881900590638466
피노키오,2600000,애니메이션,United States of America,Cliff Edwards,Norman Ferguson,7.089,4938,6.35342988486135
샤잠!,80000000,액션,United States of America,Mark Strong,David F. Sandberg,7.0,7799,6.505228833022854
미녀와 야수,160000000,가족,United States of America,Dan Stevens,Bill Condon,6.968,14230,6.678649744768731
레디 플레이어 원,175000000,SF,United States of America,Olivia Cooke,Steven Spielberg,7.623,13164,7.245926354480112
캡틴 마블,152000000,액션,United States of America,Samuel L. Jackson,Anna Boden,6.901,13339,6.601006386670497
킹 리차드,50000000,드라마,United States of America,Aunjanue Ellis,Reinaldo Marcus Green,7.852,1455,5.860774748715848
미니언즈,74000000,가족,United States of America,Choenyi Tsering,Pierre Coffin,6.388,9438,6.050960509617384
알라딘,183000000,모험,United States of America,Mena Massoud,Guy Ritchie,7.1,8742,6.636240843560867
나쁜 녀석들: 포에버,90000000,스릴러,United States of America,Martin Lawrence,Bilall Fallah,7.172,7093,6.606649161629156
메이즈 러너: 데스 큐어,62000000,SF,United States of America,Kaya Scodelario,Wes Ball,7.113,6531,6.519018434331523
잭 리처,60000000,범죄,United States of America,Rosamund Pike,Christopher McQuarrie,6.574,5932,6.040412412410896
벅스 라이프,120000000,모험,United States of America,Kevin Spacey,John Lasseter,6.958,7815,6.470812191191881
섹스 앤 더 시티,65000000,코미디,United States of America,Kim Cattrall,Michael Patrick King,6.6,1837,5.398382694255417
슈렉 포에버,165000000,코미디,United States of America,Eddie Murphy,Mike Mitchell,6.311,6085,5.839973203251441
신비한 동물사전,180000000,판타지,United Kingdom,Katherine Waterston,David Yates,7.351,16925,7.072964623914226
테이큰 2,45000000,액션,France,Maggie Grace,Olivier Megaton,6.329,5767,5.83363887429215
릴로 & 스티치,80000000,애니메이션,United States of America,Chris Sanders,Dean DeBlois,7.506,5107,6.694989278413862
대부,6000000,드라마,United States of America,Al Pacino,Francis Ford Coppola,8.707,16361,8.306862378845343
크리드,37000000,드라마,United States of America,Sylvester Stallone,Ryan Coogler,7.393,6078,6.708288907590773
말리그넌트,40000000,공포,United States of America,Maddie Hasson,James Wan,6.904,1577,5.452794783117648
콜 미 바이 유어 네임,4000000,로맨스,Brazil,Armie Hammer,Luca Guadagnino,8.206,10422,7.669135600305381
크리드 2,50000000,드라마,United States of America,Sylvester Stallone,Steven Caple Jr.,6.963,4282,6.176416305632043
스파이럴,20000000,공포,Canada,Samuel L. Jackson,Darren Lynn Bousman,6.109,1320,4.9469663724813575
카,120000000,애니메이션,United States of America,Larry the Cable Guy,John Lasseter,6.9,11831,6.566162626390224
Q - 섹스힐링,1344000,드라마,France,Hélène Zimmer,Laurent Bouhnik,5.913,557,4.460957469555201
니드 포 스피드,66000000,액션,France,Dominic Cooper,Scott Waugh,6.35,3678,5.648419863626793
사우스포,30000000,액션,United States of America,Rachel McAdams,Antoine Fuqua,7.354,4785,6.537513618993806
주짓수,23000000,액션,Cyprus,Alain Moussi,Dimitri Logothetis,5.0,501,4.190639717288017
매드 맥스: 분노의 도로,150000000,액션,Australia,Charlize Theron,George Miller,7.558,19649,7.301181112579033
행오버 2,80000000,코미디,United States of America,Ed Helms,Todd Phillips,6.448,9056,6.090267793131441
엑스맨: 아포칼립스,178000000,액션,United States of America,Jennifer Lawrence,Bryan Singer,6.52,11456,6.220279914158878
주먹왕 랄프 2: 인터넷 속으로,175000000,가족,United States of America,Sarah Silverman,Phil Johnston,7.225,6372,6.597760240309021
스피릿,80000000,서부,United States of America,James Cromwell,Lorna Cook,7.692,3906,6.649137004720504
슈퍼배드 3,80000000,액션,United States of America,Kristen Wiig,Pierre Coffin,6.443,6095,5.946636777960361
아이 씨 유,3000000,스릴러,United States of America,Jon Tenney,Adam Randall,7.03,1005,5.171066327477511
라스트 나잇 인 소호,43000000,공포,United Kingdom,Anya Taylor-Joy,Edgar Wright,7.5,1883,5.91690266239778
분노의 질주 10,300000000,액션,United States of America,Michelle Rodriguez,Louis Leterrier,0.0,0,0.0
램페이지,120000000,액션,United States of America,Naomie Harris,Brad Peyton,6.446,5980,5.941398277072567
가필드,50000000,애니메이션,United States of America,Breckin Meyer,Peter Hewitt,5.6,3257,5.071846027402323
소시지 파티,19000000,모험,Canada,Kristen Wiig,Greg Tiernan,5.715,6319,5.371924136862548
셔터 아일랜드,80000000,드라마,United States of America,Mark Ruffalo,Martin Scorsese,8.188,20266,7.895264768897829
알라딘,28000000,애니메이션,United States of America,Robin Williams,John Musker,7.642,9801,7.150124946140328
다크 나이트 라이즈,250000000,액션,United States of America,Michael Caine,Christopher Nolan,7.768,19807,7.498376238271139
퍼블릭 에너미,100000000,액션,Japan,Christian Bale,Michael Mann,6.664,3772,5.885952254039566
진주만,140000000,액션,United States of America,Kate Beckinsale,Michael Bay,6.945,5409,6.290765609926058
호빗: 스마우그의 폐허,250000000,판타지,New Zealand,Martin Freeman,Peter Jackson,7.572,11215,7.14307850809247
존 414,5000000,SF,United Kingdom,Guy Pearce,Andrew Baird,5.37,185,4.078943582122328
아이스 에이지 3: 공룡시대,90000000,애니메이션,United States of America,John Leguizamo,Carlos Saldanha,6.72,7060,6.231321910425283
"잭 앤 미리, 포르노 만들기",24000000,코미디,United States of America,Elizabeth Banks,Kevin Smith,6.274,1940,5.250165289005115
굿 다이노,175000000,모험,United States of America,Raymond Ochoa,Peter Sohn,6.735,4713,6.057874258943705
암흑 속의 혈투,35000000,범죄,United States of America,Jesse Borrego,Taylor Hackford,8.074,939,5.523862348490708
그것,35000000,공포,United States of America,Jeremy Ray Taylor,Andy Muschietti,7.236,16741,6.964568864334003
라스트 에어벤더,150000000,액션,United States of America,Dev Patel,M. Night Shyamalan,4.7,3366,4.460098971722234
블렌디드,40000000,코미디,United States of America,Drew Barrymore,Frank Coraci,6.844,2860,5.841195320063001
