0,1,2,3,4,5,6
{5072: 'Severance'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}]",{25872: 'Laura Harris'},{41041: 'Christopher Smith'},6.267
{483: 'Wild at Heart'},9500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4784: 'Laura Dern'},{5602: 'David Lynch'},7.0
{17335: 'Obsessed'},20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{14386: 'Beyoncé'},{80747: 'Steve Shill'},5.8
{387836: 'Martians vs Mexicans'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{55392: 'Martha Higareda'},{80740: 'Gabriel Riva Palacio Alatriste'},8.0
{478159: 'Patrick'},7834998,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{1047649: 'Ed Skrein'},{1229085: 'Mandie Fletcher'},6.8
{308453: 'The Bronze'},3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{21163: 'Gary Cole'},{1063377: 'Bryan Buckley'},6.1
{231: 'Syriana'},50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1892: 'Matt Damon'},{2945: 'Stephen Gaghan'},6.428
"{450477: 'Literally, Right Before Aaron'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{71189: 'Cobie Smulders'},{1181353: 'Ryan Eggold'},4.9
{435800: 'Journey to the West: The Demons Strike Back'},63300000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",{1254211: 'Lin Gengxin'},{26760: 'Tsui Hark'},6.1
{48395: 'Rare Exports: A Christmas Tale'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",{148012: 'Jorma Tommila'},{145228: 'Jalmari Helander'},6.3
{768939: 'Army of One'},0,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{83218: 'Ellen Hollman'},{1339364: 'Stephen Durham'},5.8
{485474: 'Little Manifesto Against Solemn Cinema'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",{1918501: 'Juan Games'},{1918496: 'Roberto Porta'},2.0
{12539: 'The Black Tulip'},0,"[{'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{31895: 'Virna Lisi'},{48995: 'Christian-Jaque'},6.2
{10326: 'Forever Young'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8944: 'Jamie Lee Curtis'},{58712: 'Steve Miner'},6.5
{233639: 'Windstorm'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",{1269136: 'Marvin Linke'},{62872: 'Katja von Garnier'},7.4
{135858: 'Dungeons & Dragons: The Book of Vile Darkness'},12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1104752: 'Jack Derges'},{21394: 'Gerry Lively'},4.2
{850: 'A Christmas Story'},3300000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",{7333: 'Darren McGavin'},{12698: 'Bob Clark'},7.328
{11085: 'Mutiny on the Bounty'},19000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12726: 'Trevor Howard'},{15378: 'Carol Reed'},7.0
{449927: 'Chasing the Dragon'},200005000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",{25246: 'Andy Lau'},{1002598: 'Jason Kwan'},7.0
{20156: 'Exotica'},2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{18658: 'Mia Kirshner'},{56205: 'Atom Egoyan'},6.7
{637663: 'DC Showcase: Death'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{78324: 'Jamie Chung'},{90367: 'Sam Liu'},8.6
{10384: 'Supernova'},90000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{9780: 'Angela Bassett'},{62020: 'Jack Sholder'},5.0
{360737: 'Center of My World'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",{15480: 'Sabine Timoteo'},{1423273: 'Jakob M. Erwa'},7.3
{243940: 'The Lazarus Effect'},3300000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{33457: 'Amy Aquino'},{928915: 'David Gelb'},5.3
{467916: 'Allure'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{38940: 'Evan Rachel Wood'},{1879297: 'Jason Sanchez'},5.7
"{35371: ""Thrashin'""}",0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{52306: 'Robert Rusler'},{29700: 'David Winters'},6.2
"{78080: ""Beethoven's Christmas Adventure""}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{74036: 'Tom Arnold'},{21475: 'John Putch'},6.1
{511819: 'Memoria'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'CO', 'name': 'Colombia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'QA', 'name': 'Qatar'}, {'iso_3166_1': 'TH', 'name': 'Thailand'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{2126734: 'Agnes Brekke'},{69759: 'Apichatpong Weerasethakul'},6.0
"{150354: ""The Making of 'Jurassic Park'""}",0,"[{'id': 99, 'name': 'Documentary'}]",[],{488: 'Steven Spielberg'},{79656: 'John Schultz'},7.3
{2322: 'Sneakers'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{707: 'Dan Aykroyd'},{23968: 'Phil Alden Robinson'},6.9
{99: 'All About My Mother'},8272296,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}]",{954: 'Marisa Paredes'},{309: 'Pedro Almodóvar'},7.676
{440642: 'The Spacewalker'},7075038,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",{23440: 'Konstantin Khabenskiy'},{107720: 'Dmitry Kiselev'},7.1
{11426: 'From Here to Eternity'},1650000,"[{'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12151: 'Montgomery Clift'},{4065: 'Fred Zinnemann'},7.4
{265169: 'Winter Sleep'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",{117640: 'Haluk Bilginer'},{56214: 'Nuri Bilge Ceylan'},7.7
{206563: 'Trash'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{1372459: 'Eduardo Luís'},{468: 'Stephen Daldry'},7.1
{439961: 'Lo más sencillo es complicarlo todo'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{1246895: 'Danna Paola'},{554636: 'Rene Bueno'},6.2
{19265: 'Whatever Works'},15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{38940: 'Evan Rachel Wood'},{1243: 'Woody Allen'},7.1
{23816: 'Sands of Oblivion'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1215144: 'Victor Webster'},{115624: 'David Flores'},4.8
"{14551: ""Winchester '73""}",0,"[{'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{7632: 'Shelley Winters'},{40199: 'Anthony Mann'},7.354
{560362: 'Rattlesnake'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{51995: 'Theo Rossi'},{1323509: 'Zak Hilditch'},5.233
{560204: 'Arkansas'},0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{54729: 'Clark Duke'},{54729: 'Clark Duke'},5.7
{253235: 'And So It Goes'},18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3092: 'Diane Keaton'},{3026: 'Rob Reiner'},6.1
{535356: 'Elisa & Marcela'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",{1061583: 'Greta Fernández'},{90: 'Isabel Coixet'},7.365
{59197: 'Battle of Los Angeles'},0,"[{'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{19456: 'Nia Peeples'},{81297: 'Mark Atkins'},3.5
{15648: 'The Perfect Man'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{58691: 'Heather Locklear'},{68770: 'Mark Rosman'},6.1
{10956: 'Joe Dirt'},17700000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{35476: 'Brittany Daniel'},{66960: 'Dennie Gordon'},5.541
{74523: 'Born to Race'},0,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{95638: 'John Pyper-Ferguson'},{474199: 'Alex Ranarivelo'},6.7
{667257: 'Impossible Things'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{1508206: 'Nora Velázquez'},{1205254: 'Ernesto Contreras'},8.6
{274504: 'The Adderall Diaries'},0,"[{'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55085: 'Amber Heard'},{1179828: 'Pamela Romanowsky'},5.4
{1770: 'Michael Collins'},25000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{18992: 'Aidan Quinn'},{17016: 'Neil Jordan'},6.9
"{62630: ""The Devil's Double""}",19100000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",{4390: 'Ludivine Sagnier'},{7256: 'Lee Tamahori'},6.7
{9403: 'Private Parts'},28000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{176012: 'Robin Quivers'},{31024: 'Betty Thomas'},6.6
{15785: 'Cherry 2000'},10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{7219: 'David Andrews'},{84906: 'Steve De Jarnatt'},6.0
{37961: 'Kaiji: The Ultimate Gambler'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{79037: 'Kenichi Matsuyama'},{130459: 'Tōya Satō'},6.7
{19371: 'Mr. Nanny'},10000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{57116: 'David Johansen'},{62043: 'Michael Gottlieb'},4.8
{15582: 'Teen Wolf Too'},3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15655: 'Kim Darby'},{57436: 'Christopher Leitch'},4.1
{13279: 'Lakeview Terrace'},20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{17178: 'Patrick Wilson'},{58689: 'Neil LaBute'},5.925
{459928: '12 Feet Deep'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1458947: 'Alexandra Park'},{231705: 'Matt Eskandari'},5.5
{37412: 'Warlock'},0,"[{'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4958: 'Henry Fonda'},{64114: 'Edward Dmytryk'},6.8
{796096: 'Macho Caponata'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{3401343: 'Tadazô Igami'},{2974337: 'Shoichi Yokoyama'},4.0
"{658777: ""Freaks – You're One of Us""}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",{52966: 'Tim Oliver Schultz'},{1388761: 'Felix Binder'},5.6
{465109: 'The Week Of'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2632: 'Chris Rock'},{53684: 'Robert Smigel'},5.4
{12187: 'Heart and Souls'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{28164: 'Charles Grodin'},{33485: 'Ron Underwood'},7.0
{19067: 'The Duellists'},900000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{1037: 'Harvey Keitel'},{578: 'Ridley Scott'},7.3
{11004: 'Wonder Boys'},35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2219: 'Tobey Maguire'},{323: 'Curtis Hanson'},6.9
{333658: 'Seeds of Yesterday'},0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",[],{32224: 'Jason Lewis'},{54614: 'Shawn Ku'},6.6
{521049: 'Marmalade Boy'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{1719570: 'Hinako Sakurai'},{78268: 'Ryuichi Hiroki'},6.7
{36355: 'Flipper'},25530000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{57147: 'Paul Hogan'},{129941: 'Alan Shapiro'},5.6
{390053: 'Crash Pad'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",{19159: 'Thomas Haden Church'},{32796: 'Kevin Tent'},5.6
{102001: 'Like Someone in Love'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",{1029802: 'Tadashi Okuno'},{119294: 'Abbas Kiarostami'},7.0
{39180: 'See Spot Run'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{57451: 'Leslie Bibb'},{61175: 'John Whitesell'},5.9
{37931: 'MacGruber'},10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{41091: 'Kristen Wiig'},{62863: 'Jorma Taccone'},5.5
{464593: 'Earth: One Amazing Day'},0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{41091: 'Kristen Wiig'},{423584: 'Lixin Fan'},7.7
{1675: 'Day for Night'},700000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{1653: 'Jean-Pierre Léaud'},{1650: 'François Truffaut'},7.9
{1116: 'The Wind That Shakes the Barley'},6500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",{125237: 'Pádraic Delaney'},{15488: 'Ken Loach'},7.4
{30806: 'Out for a Kill'},14000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'AW', 'name': 'Aruba'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{175720: 'Michelle Goh'},{82829: 'Michael Oblowitz'},4.1
{14684: 'School Ties'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1892: 'Matt Damon'},{43786: 'Robert Mandel'},6.5
{4437: '2010'},28000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12074: 'John Lithgow'},{37710: 'Peter Hyams'},6.677
{19403: 'The Mechanic'},0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4960: 'Charles Bronson'},{19244: 'Michael Winner'},6.8
{142308: 'Santa Paws 2: The Santa Pups'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1680888: 'Tatiana Gudegast'},{61244: 'Robert Vince'},6.2
{724334: 'My Hero Academia'},0,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1680888: 'Tatiana Gudegast'},{144536: 'Shinsuke Sato'},0.0
{76333: 'Extraterrestrial'},0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",{114463: 'Michelle Jenner'},{118303: 'Nacho Vigalondo'},5.5
{15088: 'The Cutting Edge: Chasing the Dream'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1276317: 'Francia Raisa'},{76418: 'Stuart Gillard'},6.9
{2269: 'Day Watch'},4200000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",{23441: 'Mariya Poroshina'},{23430: 'Timur Bekmambetov'},6.125
{1694: 'Re-Animator'},900000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{27994: 'Bruce Abbott'},{27991: 'Stuart Gordon'},7.0
{40829: 'Shaolin Wooden Men'},0,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",{1530936: 'Kam Kong'},{83736: 'Charlie Chen Chi-Hwa'},6.7
"{32874: 'Sabrina, Down Under'}",0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15762: 'Tara Strong'},{109748: 'Kenneth R. Koch'},6.1
{13668: 'Catch and Release'},25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{18082: 'Timothy Olyphant'},{6340: 'Susannah Grant'},5.9
{19053: 'Valley Girl'},350000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{79741: 'Deborah Foreman'},{63713: 'Martha Coolidge'},5.9
{283235: '99 Homes'},8000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{335: 'Michael Shannon'},{45730: 'Ramin Bahrani'},6.8
{32998: 'Necronomicon'},4000000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{119867: 'Tony Azito'},{46366: 'Shusuke Kaneko'},6.0
{516058: 'Beyond Jurassic Park'},0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",[],{4786: 'Richard Attenborough'},{936584: 'Laurent Bouzereau'},6.7
